layers,neurons,activation,epochs,lr,batch_size,mae,mse,r2,accuracy
2,8,linear,250,0.0001,512,185.05982793083518,65884.22484134822,-1.080636739730835,0.8105835947483775
2,8,sigmoid,1,0.1,16,184.63190691841828,65754.2389165759,-1.0765318870544434,0.8110215896433794
2,8,sigmoid,1,0.1,32,183.6729900200773,65396.29103213504,-1.065227746963501,0.8120030808392249
2,8,sigmoid,1,0.1,64,184.28168140749594,65621.62913768484,-1.0723440647125244,0.8113800599718568
2,8,sigmoid,1,0.1,128,184.34573841136125,65642.14417620741,-1.0729918479919434,0.8113144949730182
2,8,sigmoid,1,0.1,256,184.48641200545399,65697.21365758458,-1.0747311115264893,0.8111705097180615
2,8,sigmoid,1,0.1,512,184.3036993612697,65627.19565685696,-1.0725197792053223,0.8113575236834496
2,8,sigmoid,1,0.01,16,184.9165037517169,65859.29085168702,-1.0798492431640625,0.8107302929869837
2,8,sigmoid,1,0.01,32,184.77624880654525,65806.67111216123,-1.0781877040863037,0.8108738497374153
2,8,sigmoid,1,0.01,64,184.55195096155717,65724.37706749587,-1.0755887031555176,0.8111034278796754
2,8,sigmoid,1,0.01,128,185.88013447836573,66213.66759424296,-1.0910406112670898,0.8097439769924608
2,8,sigmoid,1,0.01,256,185.1027192701709,65928.40794823387,-1.0820319652557373,0.8105396936845743
2,8,sigmoid,1,0.01,512,185.70814269873708,66151.78124485412,-1.0890862941741943,0.8099200177085598
2,8,sigmoid,1,0.001,16,184.93247194589898,65865.34776425872,-1.080040454864502,0.810713948878302
2,8,sigmoid,1,0.001,32,184.28489736043198,65625.04337354556,-1.0724518299102783,0.8113767683107145
2,8,sigmoid,1,0.001,64,185.04825096461232,65910.3504093542,-1.0814619064331055,0.8105954442532115
2,8,sigmoid,1,0.001,128,184.7118719286265,65781.31343535925,-1.0773868560791016,0.8109397421406075
2,8,sigmoid,1,0.001,256,185.17064459354833,65953.67179020614,-1.0828299522399902,0.81047016930036
2,8,sigmoid,1,0.001,512,185.16639358509155,65952.47401924487,-1.082792043685913,0.8104745203837344
2,8,sigmoid,1,0.0001,16,185.26813659778827,65990.07236918605,-1.083979606628418,0.8103703821926425
2,8,sigmoid,1,0.0001,32,185.1040336805277,65929.30344653402,-1.0820605754852295,0.8105383483310873
2,8,sigmoid,1,0.0001,64,185.46385610136187,66063.68635560048,-1.0863041877746582,0.8101700551674904
2,8,sigmoid,1,0.0001,128,184.59420491765297,65739.48829175267,-1.076066017150879,0.8110601792040399
2,8,sigmoid,1,0.0001,256,184.6537808098919,65762.02506719882,-1.076777696609497,0.8109992008087084
2,8,sigmoid,1,0.0001,512,185.0046421336171,65890.97220114943,-1.0808498859405518,0.8106400796994707
2,8,sigmoid,10,0.1,16,175.88674631903444,62165.341989382665,-0.9631938934326172,0.8199726240337416
2,8,sigmoid,10,0.1,32,178.4844598746821,63318.83055874162,-0.9996211528778076,0.8173137565254022
2,8,sigmoid,10,0.1,64,178.93992931878472,63520.78626841156,-1.0059988498687744,0.8168475646685929
2,8,sigmoid,10,0.1,128,178.08608802964415,63151.547540044674,-0.9943383932113647,0.8177215066226774
2,8,sigmoid,10,0.1,256,177.26456876481498,62780.405870015435,-0.9826176166534424,0.8185623656450205
2,8,sigmoid,10,0.1,512,178.73095825009295,63420.41372335168,-1.0028290748596191,0.8170614552199662
2,8,sigmoid,10,0.01,16,184.13042375147,65565.55202518041,-1.070573091506958,0.8115348784529478
2,8,sigmoid,10,0.01,32,184.20736012526362,65594.64449353708,-1.0714917182922363,0.8114561308850935
2,8,sigmoid,10,0.01,64,184.13911702114365,65566.71961790317,-1.0706100463867188,0.811525980531071
2,8,sigmoid,10,0.01,128,184.16095336157105,65578.9911055981,-1.0709974765777588,0.8115036301314523
2,8,sigmoid,10,0.01,256,184.08623881236798,65547.93892544488,-1.070016860961914,0.811580103569736
2,8,sigmoid,10,0.01,512,184.46690150699283,65691.30594028867,-1.0745444297790527,0.8111904795220135
2,8,sigmoid,10,0.001,16,184.96059527266578,65874.86967843775,-1.0803413391113281,0.8106851634875478
2,8,sigmoid,10,0.001,32,185.4689645483507,66064.09461891069,-1.0863170623779297,0.8101648264602347
2,8,sigmoid,10,0.001,64,185.11261926503946,65931.90947440431,-1.0821425914764404,0.8105295606294376
2,8,sigmoid,10,0.001,128,185.23892448480714,65978.32597458927,-1.083608627319336,0.8104002820012209
2,8,sigmoid,10,0.001,256,185.1424816814846,65942.55442323377,-1.0824790000915527,0.8104989952083064
2,8,sigmoid,10,0.001,512,185.33445404225614,66015.19554210424,-1.0847728252410889,0.8103025035391442
2,8,sigmoid,10,0.0001,16,184.93745991790516,65866.8593918314,-1.0800886154174805,0.8107088434821851
2,8,sigmoid,10,0.0001,32,185.26730267428317,65991.77756358773,-1.084033489227295,0.8103712357479189
2,8,sigmoid,10,0.0001,64,184.8186669878756,65824.37481453439,-1.0787467956542969,0.8108304329704447
2,8,sigmoid,10,0.0001,128,185.01053117784073,65895.72761243487,-1.0810003280639648,0.8106340520185867
2,8,sigmoid,10,0.0001,256,184.54055232305177,65721.9574915881,-1.075512409210205,0.8111150948586983
2,8,sigmoid,10,0.0001,512,184.34165665308404,65645.54805667656,-1.0730993747711182,0.8113186728218178
2,8,sigmoid,25,0.1,16,168.01680680330932,58439.40467133267,-0.8455278873443604,0.8280278333640642
2,8,sigmoid,25,0.1,32,168.07146249733805,58468.82366675653,-0.8464570045471191,0.8279718909955598
2,8,sigmoid,25,0.1,64,167.73324316253047,58300.465896246475,-0.8411401510238647,0.8283180725050865
2,8,sigmoid,25,0.1,128,167.31265680479922,58089.760202350786,-0.8344860076904297,0.8287485600769711
2,8,sigmoid,25,0.1,256,167.78954966789834,58327.13901749255,-0.8419824838638306,0.8282604404627448
2,8,sigmoid,25,0.1,512,167.20015611308352,58031.648849076235,-0.8326510190963745,0.8288637091984815
2,8,sigmoid,25,0.01,16,183.66111977914534,65385.39143986575,-1.0648834705352783,0.8120152305228809
2,8,sigmoid,25,0.01,32,183.54336800029282,65332.10420472525,-1.0632007122039795,0.8121357543497515
2,8,sigmoid,25,0.01,64,183.32185997777074,65242.33824938817,-1.060365915298462,0.8123624769930698
2,8,sigmoid,25,0.01,128,183.7874899282623,65421.502297380066,-1.066023826599121,0.8118858854367837
2,8,sigmoid,25,0.01,256,182.31207884098774,64849.900582879214,-1.0479726791381836,0.8133960298454578
2,8,sigmoid,25,0.01,512,182.93446316138784,65097.86578486349,-1.0558032989501953,0.8127589936935642
2,8,sigmoid,25,0.001,16,184.51461889584505,65711.58057583244,-1.0751848220825195,0.8111416387964738
2,8,sigmoid,25,0.001,32,185.1372492867463,65940.39435446735,-1.0824108123779297,0.8105043507812217
2,8,sigmoid,25,0.001,64,184.37101060964844,65655.75863236163,-1.0734219551086426,0.811288627830452
2,8,sigmoid,25,0.001,128,184.4912792501759,65701.77534295656,-1.0748751163482666,0.8111655278913246
2,8,sigmoid,25,0.001,256,185.62839464572343,66123.70884216031,-1.0881998538970947,0.8100016431466495
2,8,sigmoid,25,0.001,512,184.99240310768778,65886.86020520111,-1.0807201862335205,0.810652606849859
2,8,sigmoid,25,0.0001,16,185.14521357818785,65942.46136695538,-1.0824759006500244,0.8104961989987842
2,8,sigmoid,25,0.0001,32,184.52340091461417,65714.25730826436,-1.0752692222595215,0.8111326500362188
2,8,sigmoid,25,0.0001,64,185.04593871768577,65907.00994350694,-1.0813562870025635,0.8105978109337915
2,8,sigmoid,25,0.0001,128,184.92095531311242,65859.63287008846,-1.0798602104187012,0.810725736629363
2,8,sigmoid,25,0.0001,256,185.4714372759327,66064.42001954213,-1.086327314376831,0.8101622955210515
2,8,sigmoid,25,0.0001,512,185.14889456143965,65946.2599385539,-1.0825958251953125,0.8104924313598366
2,8,sigmoid,50,0.1,16,154.25921694291338,51020.14109253307,-0.6112260818481445,0.842109296885452
2,8,sigmoid,50,0.1,32,154.414026798121,51111.33763945198,-0.6141061782836914,0.8419508425812476
2,8,sigmoid,50,0.1,64,154.59722742578927,51219.45749447211,-0.6175205707550049,0.841763329144535
2,8,sigmoid,50,0.1,128,154.58330372480034,51229.573973773884,-0.617840051651001,0.8417775806296823
2,8,sigmoid,50,0.1,256,154.32059241493496,51056.19439366199,-0.612364649772644,0.8420464765456142
2,8,sigmoid,50,0.1,512,154.15562715299933,50959.15090046473,-0.6093001365661621,0.842215325329581
2,8,sigmoid,50,0.01,16,181.15251067778047,64401.143100393776,-1.0338008403778076,0.8145828959285768
2,8,sigmoid,50,0.01,32,181.512149298973,64558.49449132685,-1.0387699604034424,0.8142147908915323
2,8,sigmoid,50,0.01,64,180.60766725861163,64175.3734112527,-1.0266709327697754,0.8151405657537241
2,8,sigmoid,50,0.01,128,181.70754418960237,64633.435478772095,-1.0411367416381836,0.8140147961211849
2,8,sigmoid,50,0.01,256,182.13127510374792,64797.86272690025,-1.0463292598724365,0.8135810899654576
2,8,sigmoid,50,0.01,512,181.34738012438402,64495.71062878062,-1.0367872714996338,0.8143834389719713
2,8,sigmoid,50,0.001,16,184.63121807209126,65752.68166486986,-1.0764827728271484,0.8110222947061502
2,8,sigmoid,50,0.001,32,185.31247623670328,66002.74917849012,-1.0843799114227295,0.810324998734183
2,8,sigmoid,50,0.001,64,184.462796896859,65688.47606163762,-1.0744550228118896,0.8111946807606356
2,8,sigmoid,50,0.001,128,184.19503167180733,65591.62498378167,-1.0713965892791748,0.8114687495682626
2,8,sigmoid,50,0.001,256,185.18997461553255,65958.90809594208,-1.0829954147338867,0.8104503842215633
2,8,sigmoid,50,0.001,512,184.41865712906673,65673.7240623529,-1.0739891529083252,0.8112398596427157
2,8,sigmoid,50,0.0001,16,185.43351013112226,66051.95502268417,-1.0859339237213135,0.8102011155259752
2,8,sigmoid,50,0.0001,32,185.52975097331202,66086.11054769608,-1.087012529373169,0.8101026090344811
2,8,sigmoid,50,0.0001,64,185.14007743730096,65943.01804540442,-1.082493543624878,0.8105014560518926
2,8,sigmoid,50,0.0001,128,185.077733364162,65919.10328358173,-1.0817384719848633,0.8105652677951259
2,8,sigmoid,50,0.0001,256,185.13115401439995,65938.56854837188,-1.082353115081787,0.8105105895451382
2,8,sigmoid,50,0.0001,512,185.10958734920337,65930.61446034235,-1.082101821899414,0.8105326639209791
2,8,sigmoid,100,0.1,16,138.43032051586857,41421.1958305079,-0.30808961391448975,0.8583108285405644
2,8,sigmoid,100,0.1,32,139.64658612074595,41404.517339413105,-0.3075629472732544,0.8570659302755927
2,8,sigmoid,100,0.1,64,139.85452955968086,41564.797513569494,-0.312624454498291,0.8568530915458743
2,8,sigmoid,100,0.1,128,139.89183311769685,41599.66970971416,-0.31372570991516113,0.8568149098078846
2,8,sigmoid,100,0.1,256,140.0267564248984,41695.06446933099,-0.3167383670806885,0.85667681020993
2,8,sigmoid,100,0.1,512,128.29166896763002,40545.55333374331,-0.280436635017395,0.8686881586820573
2,8,sigmoid,100,0.01,16,175.88828480641504,62178.29194223325,-0.9636027812957764,0.819971049328132
2,8,sigmoid,100,0.01,32,176.88265643734377,62625.87275585923,-0.9777374267578125,0.8189532687437628
2,8,sigmoid,100,0.01,64,176.57843912868697,62491.991958946775,-0.9735094308853149,0.8192646477700236
2,8,sigmoid,100,0.01,128,176.86836212496215,62623.97218054264,-0.9776774644851685,0.8189678995650336
2,8,sigmoid,100,0.01,256,176.66757973949709,62526.08340791158,-0.9745861291885376,0.8191734086596755
2,8,sigmoid,100,0.01,512,176.96495338194114,62660.32242372339,-0.9788253307342529,0.8188690344094769
2,8,sigmoid,100,0.001,16,185.0107515980763,65889.7387049631,-1.0808110237121582,0.8106338264093385
2,8,sigmoid,100,0.001,32,184.57354960307669,65726.35671833003,-1.0756514072418213,0.8110813207747424
2,8,sigmoid,100,0.001,64,184.4394316760388,65680.95415028102,-1.0742175579071045,0.8112185960327136
2,8,sigmoid,100,0.001,128,184.45270556194325,65687.2806000893,-1.0744173526763916,0.8112050096602423
2,8,sigmoid,100,0.001,256,184.39703732099645,65656.93338149242,-1.0734589099884033,0.8112619884124909
2,8,sigmoid,100,0.001,512,184.79509782951038,65811.80874482758,-1.0783498287200928,0.8108545569810539
2,8,sigmoid,100,0.0001,16,184.73483290594024,65792.89083185757,-1.0777525901794434,0.8109162406285156
2,8,sigmoid,100,0.0001,32,184.9770994316079,65881.82888392944,-1.0805611610412598,0.8106682707967166
2,8,sigmoid,100,0.0001,64,185.433431364493,66049.48305162956,-1.0858557224273682,0.8102011961468853
2,8,sigmoid,100,0.0001,128,184.9698101256527,65879.10814574166,-1.080475091934204,0.8106757317035285
2,8,sigmoid,100,0.0001,256,184.9171755079167,65858.91600186327,-1.0798375606536865,0.8107296054166666
2,8,sigmoid,100,0.0001,512,184.19188444150058,65590.2277042975,-1.071352243423462,0.8114719708889452
2,8,sigmoid,250,0.1,16,97.32310950769791,24534.25876160988,0.22520321607589722,0.9003857630422744
2,8,sigmoid,250,0.1,32,98.40131513378289,24971.629912033044,0.21139103174209595,0.8992821748886562
2,8,sigmoid,250,0.1,64,97.77833629998842,24723.94358884226,0.21921294927597046,0.8999198195496536
2,8,sigmoid,250,0.1,128,97.44508322198865,24512.282203742194,0.22589731216430664,0.9002609178894692
2,8,sigmoid,250,0.1,256,97.35035269938075,24670.954663296725,0.22088634967803955,0.9003578785062634
2,8,sigmoid,250,0.1,512,97.31159792999952,24562.22112364634,0.22432011365890503,0.900397545619243
2,8,sigmoid,250,0.01,16,166.15465740449685,57507.630208230934,-0.8161023855209351,0.8299338204662263
2,8,sigmoid,250,0.01,32,165.45247309611224,57152.58889841013,-0.8048900365829468,0.8306525352138052
2,8,sigmoid,250,0.01,64,165.91181922754566,57384.92838889857,-0.8122273683547974,0.830182375406811
2,8,sigmoid,250,0.01,128,165.45303325027535,57152.96080692862,-0.8049018383026123,0.830651961872799
2,8,sigmoid,250,0.01,256,165.62625256835798,57241.02079389376,-0.8076827526092529,0.8304746647202068
2,8,sigmoid,250,0.01,512,166.47963483533871,57670.6658101858,-0.8212511539459229,0.829601192594331
2,8,sigmoid,250,0.001,16,183.5158112694191,65316.23480136807,-1.062699556350708,0.8121639598061217
2,8,sigmoid,250,0.001,32,182.479823639327,64916.12548580809,-1.0500640869140625,0.8132243360907605
2,8,sigmoid,250,0.001,64,183.1294348585249,65170.25197774484,-1.0580894947052002,0.812559432079299
2,8,sigmoid,250,0.001,128,182.67690068133544,64999.85037880795,-1.0527081489562988,0.8130226195687458
2,8,sigmoid,250,0.001,256,182.84899962826347,65064.0510853608,-1.0547356605529785,0.8128464691624734
2,8,sigmoid,250,0.001,512,182.70459346169707,65006.477225145514,-1.05291748046875,0.8129942748600849
2,8,sigmoid,250,0.0001,16,184.21547907930386,65598.59417328605,-1.0716164112091064,0.8114478207990748
2,8,sigmoid,250,0.0001,32,184.90900563533762,65856.0161254491,-1.0797460079193115,0.8107379676199206
2,8,sigmoid,250,0.0001,64,184.02062062639635,65527.525879158326,-1.0693721771240234,0.8116472665031766
2,8,sigmoid,250,0.0001,128,184.75343460136955,65800.92488332825,-1.0780062675476074,0.8108972010221397
2,8,sigmoid,250,0.0001,256,184.27601114002894,65622.43104430648,-1.0723693370819092,0.8113858637256612
2,8,sigmoid,250,0.0001,512,185.10386653045157,65926.53466183276,-1.0819730758666992,0.8105385194161192
2,8,relu,1,0.1,16,184.253343985162,65592.84014254124,-1.071434736251831,0.8114090644982989
2,8,relu,1,0.1,32,183.53395019667127,65334.00945470101,-1.0632610321044922,0.8121453938621583
2,8,relu,1,0.1,64,184.48152115575806,65705.90277508821,-1.0750055313110352,0.8111755157054676
2,8,relu,1,0.1,128,184.11041350296608,65527.12854686842,-1.069359540939331,0.811555359771785
2,8,relu,1,0.1,256,183.73986350968738,65438.59784383789,-1.0665638446807861,0.8119346330504735
2,8,relu,1,0.1,512,184.68787042303407,65761.15697918109,-1.0767502784729004,0.810964308676526
2,8,relu,1,0.01,16,184.9043370239518,65858.50950425433,-1.079824686050415,0.8107427461372039
2,8,relu,1,0.01,32,185.13768515693425,65947.16297279365,-1.0826244354248047,0.8105039046500161
2,8,relu,1,0.01,64,185.2494446587662,65981.46894178553,-1.0837078094482422,0.8103895141670765
2,8,relu,1,0.01,128,185.31337398735184,66007.2630646138,-1.0845224857330322,0.8103240798491793
2,8,relu,1,0.01,256,184.71424005000762,65787.20168780808,-1.0775728225708008,0.8109373182702071
2,8,relu,1,0.01,512,184.51925634705944,65706.97801727538,-1.0750393867492676,0.8111368921729176
2,8,relu,1,0.001,16,185.1425206098337,65957.20539370384,-1.0829415321350098,0.8104989553635275
2,8,relu,1,0.001,32,185.06804427630468,65913.67910878579,-1.0815670490264893,0.8105751849781938
2,8,relu,1,0.001,64,185.03364007939533,65927.76098960928,-1.0820116996765137,0.8106103990999024
2,8,relu,1,0.001,128,184.76749254104234,65808.99573524302,-1.078261137008667,0.8108828121381347
2,8,relu,1,0.001,256,184.77301783391604,65804.18829521055,-1.0781092643737793,0.8108771567718362
2,8,relu,1,0.001,512,184.5924858515707,65744.6448917864,-1.0762288570404053,0.8110619387394363
2,8,relu,1,0.0001,16,184.85678239189778,65833.30328884657,-1.079028844833374,0.8107914202744138
2,8,relu,1,0.0001,32,184.54997783613803,65729.7236258496,-1.0757575035095215,0.8111054474553346
2,8,relu,1,0.0001,64,185.0480985017997,65908.01983391783,-1.081388235092163,0.8105956003052204
2,8,relu,1,0.0001,128,184.93753425533464,65867.07949434881,-1.0800955295562744,0.8107087673947445
2,8,relu,1,0.0001,256,184.87825167180608,65844.55567379297,-1.0793840885162354,0.8107694455764523
2,8,relu,1,0.0001,512,184.73592775928498,65787.81580919572,-1.077592134475708,0.8109151200007318
2,8,relu,10,0.1,16,124.66565537809366,36730.03781034375,-0.1599419116973877,0.8723995339016442
2,8,relu,10,0.1,32,162.88125867886154,54790.23961045594,-0.7302865982055664,0.8332842797555153
2,8,relu,10,0.1,64,154.18617369651247,51506.749292678855,-0.6265932321548462,0.8421840596760364
2,8,relu,10,0.1,128,154.6003482330792,50489.171490503904,-0.5944581031799316,0.8417601348689057
2,8,relu,10,0.1,256,133.2329145432616,40030.82303106829,-0.2641812562942505,0.8636305890038264
2,8,relu,10,0.1,512,129.9974706397918,37862.45974794323,-0.19570398330688477,0.8669421999592715
2,8,relu,10,0.01,16,184.4260448081498,65636.28785077293,-1.0728070735931396,0.8112322980469295
2,8,relu,10,0.01,32,184.0785197595561,65499.26849507927,-1.0684797763824463,0.8115880043402701
2,8,relu,10,0.01,64,184.77191716852417,65773.1027538741,-1.0771276950836182,0.8108782833484911
2,8,relu,10,0.01,128,184.22577848546078,65562.23235759513,-1.0704681873321533,0.8114372789299276
2,8,relu,10,0.01,256,184.16045087040052,65575.40118381768,-1.0708842277526855,0.8115041444519954
2,8,relu,10,0.01,512,184.38324929118238,65659.38499689182,-1.0735363960266113,0.8112761010325666
2,8,relu,10,0.001,16,184.810861031841,65821.63784527393,-1.078660249710083,0.8108384226900297
2,8,relu,10,0.001,32,185.05942754531938,65917.13483092516,-1.0816762447357178,0.8105840045595503
2,8,relu,10,0.001,64,184.72700696426978,65788.98263052636,-1.0776290893554688,0.8109242508042275
2,8,relu,10,0.001,128,185.06971583742182,65915.12256505093,-1.0816125869750977,0.8105734740660985
2,8,relu,10,0.001,256,185.1298415685422,65943.939579698,-1.0825226306915283,0.810511932887879
2,8,relu,10,0.001,512,184.93283927583886,65875.44653257701,-1.0803594589233398,0.8107135729008814
2,8,relu,10,0.0001,16,185.1277735778854,65941.3097763224,-1.082439661026001,0.8105140495620415
2,8,relu,10,0.0001,32,185.03050220949345,65905.13795443696,-1.0812971591949463,0.8106136108398225
2,8,relu,10,0.0001,64,184.7844797988777,65820.25912528545,-1.0786168575286865,0.8108654249755602
2,8,relu,10,0.0001,128,184.6999068459661,65779.30706662082,-1.0773234367370605,0.8109519888987041
2,8,relu,10,0.0001,256,185.3376581975065,66014.95377794886,-1.0847651958465576,0.8102992239534222
2,8,relu,10,0.0001,512,184.59837434941986,65738.17081317934,-1.0760245323181152,0.8110559116177893
2,8,relu,25,0.1,16,99.6848375141552,20986.79313639616,0.33723288774490356,0.8979684365259415
2,8,relu,25,0.1,32,102.39983880423841,22042.88428271701,0.3038814067840576,0.8951895201594284
2,8,relu,25,0.1,64,104.81521402705799,20103.785526286585,0.3651185631752014,0.8927172834932876
2,8,relu,25,0.1,128,101.55795079380513,22371.91014088478,0.29349058866500854,0.8960512274372516
2,8,relu,25,0.1,256,102.88277366493321,22259.560700255362,0.2970386743545532,0.8946952163102014
2,8,relu,25,0.1,512,100.20832879578971,20933.24213547648,0.3389240503311157,0.89743262149868
2,8,relu,25,0.01,16,181.08464571317472,64112.533573520624,-1.024686574935913,0.8146523585330863
2,8,relu,25,0.01,32,181.06985829204697,64243.344132920436,-1.0288176536560059,0.8146674940715999
2,8,relu,25,0.01,64,181.0987437232317,64082.71604086604,-1.023744821548462,0.8146379286353821
2,8,relu,25,0.01,128,182.66146194428995,64821.33661344795,-1.0470707416534424,0.8130384217561004
2,8,relu,25,0.01,256,180.76330740024497,63834.5615289963,-1.0159080028533936,0.8149812616169447
2,8,relu,25,0.01,512,181.6564261896495,64402.490263186904,-1.0338432788848877,0.8140671175131531
2,8,relu,25,0.001,16,184.78333951628008,65815.13920392783,-1.0784552097320557,0.8108665921020675
2,8,relu,25,0.001,32,184.88408925676273,65839.58399039487,-1.0792269706726074,0.8107634705662613
2,8,relu,25,0.001,64,184.65088964302964,65758.30095312935,-1.07666015625,0.8110021600378408
2,8,relu,25,0.001,128,184.69918645387654,65773.92938210908,-1.0771536827087402,0.8109527262498705
2,8,relu,25,0.001,256,185.00333891534842,65884.94401444774,-1.0806596279144287,0.8106414135973916
2,8,relu,25,0.001,512,184.76829497814737,65804.62307555221,-1.078122854232788,0.8108819908104941
2,8,relu,25,0.0001,16,185.25501867382005,65983.41067092998,-1.0837690830230713,0.8103838089316069
2,8,relu,25,0.0001,32,184.928907442674,65862.39701466156,-1.0799474716186523,0.8107175972951136
2,8,relu,25,0.0001,64,184.7332970570324,65799.14736602848,-1.0779500007629395,0.810917812633539
2,8,relu,25,0.0001,128,184.58766627727533,65732.4514054067,-1.0758438110351562,0.8110668717735156
2,8,relu,25,0.0001,256,184.92914231160069,65866.14894243314,-1.0800659656524658,0.8107173568970311
2,8,relu,25,0.0001,512,185.05206223420146,65914.98740142056,-1.0816082954406738,0.8105915432607969
2,8,relu,50,0.1,16,98.79868128988356,19199.961180795923,0.39366137981414795,0.8988754541556975
2,8,relu,50,0.1,32,103.3952517383255,19044.31713996036,0.3985767364501953,0.8941706737581111
2,8,relu,50,0.1,64,98.57565834799351,19069.95780129868,0.39776700735092163,0.8991037273817876
2,8,relu,50,0.1,128,101.21323764776882,19244.599807695162,0.39225172996520996,0.8964040556317617
2,8,relu,50,0.1,256,101.48290616843177,18895.698875788123,0.4032701253890991,0.8961280387221784
2,8,relu,50,0.1,512,103.64742811969015,19178.66589220649,0.39433395862579346,0.8939125607782087
2,8,relu,50,0.01,16,143.57867158021696,45401.957554452885,-0.43380284309387207,0.8530412778093992
2,8,relu,50,0.01,32,156.87787077307564,52038.48074489314,-0.6433855295181274,0.8394289961381007
2,8,relu,50,0.01,64,152.47775445523553,49629.55220337595,-0.5673110485076904,0.8439326975893188
2,8,relu,50,0.01,128,177.86763195331682,62187.31308037907,-0.9638876914978027,0.8179451054725518
2,8,relu,50,0.01,256,156.54488838439158,51558.03743200709,-0.6282130479812622,0.8397698174161805
2,8,relu,50,0.01,512,165.7108536538924,56533.63149640362,-0.7853432893753052,0.8303880720021573
2,8,relu,50,0.001,16,184.84730196542293,65825.04416143565,-1.078768014907837,0.8108011238839069
2,8,relu,50,0.001,32,184.74947164534356,65791.76935419359,-1.0777170658111572,0.8109012572719103
2,8,relu,50,0.001,64,185.03226640453332,65886.29170432023,-1.0807020664215088,0.8106118051130673
2,8,relu,50,0.001,128,185.37704729594043,66027.19429921634,-1.0851519107818604,0.8102589075783619
2,8,relu,50,0.001,256,184.6318962657985,65745.30444847958,-1.076249599456787,0.8110216005467774
2,8,relu,50,0.001,512,185.168293509433,65949.77660163815,-1.082707166671753,0.8104725757324125
2,8,relu,50,0.0001,16,185.3801147915483,66026.0305461573,-1.0851149559020996,0.8102557678694491
2,8,relu,50,0.0001,32,185.0318979767136,65893.0901919198,-1.0809168815612793,0.8106121822142133
2,8,relu,50,0.0001,64,185.40715627938133,66042.7747635728,-1.085644006729126,0.8102280897856895
2,8,relu,50,0.0001,128,184.861393825883,65842.62721806749,-1.0793232917785645,0.8107867002805701
2,8,relu,50,0.0001,256,184.52645990220773,65722.79215080716,-1.0755386352539062,0.8111295190356114
2,8,relu,50,0.0001,512,184.99357481337805,65879.53722188286,-1.080488681793213,0.8106514075605138
2,8,relu,100,0.1,16,100.90623053472802,18624.701055290236,0.41182827949523926,0.8967182901384565
2,8,relu,100,0.1,32,101.2816148281646,18698.396191076383,0.40950095653533936,0.896334068753158
2,8,relu,100,0.1,64,101.11228340761296,18635.41888039925,0.4114897847175598,0.8965073864814607
2,8,relu,100,0.1,128,100.97842864145207,18564.95555155976,0.41371506452560425,0.8966443923833654
2,8,relu,100,0.1,256,100.36675098932791,18544.48817729705,0.4143614172935486,0.8972704698164504
2,8,relu,100,0.1,512,100.82590483357086,18552.136505946473,0.4141198396682739,0.8968005068233665
2,8,relu,100,0.01,16,105.0704401439298,22764.349365754897,0.2810973525047302,0.8924560489826716
2,8,relu,100,0.01,32,106.95850975754895,23057.40208349118,0.27184271812438965,0.890523531466173
2,8,relu,100,0.01,64,104.73841697464604,20355.36979707984,0.35717344284057617,0.8927958884599324
2,8,relu,100,0.01,128,105.43961581563785,21772.030522260477,0.31243497133255005,0.892078182379081
2,8,relu,100,0.01,256,111.60159656724392,28461.735988103686,0.1011728048324585,0.8857711396445814
2,8,relu,100,0.01,512,103.68827525573441,20116.971037731724,0.364702045917511,0.8938707520412135
2,8,relu,100,0.001,16,184.0583482622603,65432.19529938221,-1.066361665725708,0.8116086507039301
2,8,relu,100,0.001,32,184.5131130349234,65696.43193526233,-1.0747063159942627,0.8111431801075503
2,8,relu,100,0.001,64,184.4377556729963,65628.00473128069,-1.0725452899932861,0.8112203114913037
2,8,relu,100,0.001,128,184.4562079654567,65725.6530325748,-1.0756289958953857,0.8112014248050596
2,8,relu,100,0.001,256,184.59064238180457,65730.76704758167,-1.0757906436920166,0.8110638256071601
2,8,relu,100,0.001,512,184.27037759225973,65557.69612825755,-1.0703251361846924,0.811391629895333
2,8,relu,100,0.0001,16,185.07719718189097,65912.17287945993,-1.081519603729248,0.8105658165999069
2,8,relu,100,0.0001,32,184.5376979425738,65730.01999595138,-1.0757668018341064,0.8111180164354413
2,8,relu,100,0.0001,64,185.0492291017162,65923.42115245499,-1.0818746089935303,0.8105944430893386
2,8,relu,100,0.0001,128,184.5650426563137,65739.20031520544,-1.076056957244873,0.8110900279873965
2,8,relu,100,0.0001,256,185.17201344203954,65954.51764536988,-1.0828566551208496,0.8104687682271857
2,8,relu,100,0.0001,512,184.67612002215105,65773.40199410784,-1.0771369934082031,0.8109763356989242
2,8,relu,250,0.1,16,99.6280056725163,18318.327371032687,0.42150360345840454,0.8980266062717336
2,8,relu,250,0.1,32,99.32841540727297,18343.137078244567,0.42072010040283203,0.8983332493272539
2,8,relu,250,0.1,64,99.25071291297982,18300.312005324417,0.42207252979278564,0.8984127810511977
2,8,relu,250,0.1,128,71.83191715299192,11218.244362990814,0.6457256078720093,0.926477055114645
2,8,relu,250,0.1,256,99.82572751105586,18345.920276601748,0.4206322431564331,0.8978242297737402
2,8,relu,250,0.1,512,99.5589635956548,18337.474047283536,0.420898973941803,0.8980972736994322
